	sponsor	cosponsor	count
8325	Rep. Pingree, Chellie [D-ME-1]	Rep. Soto, Darren [D-FL-9]	1
8326	Rep. Pingree, Chellie [D-ME-1]	Rep. Stansbury, Melanie Ann [D-NM-1]	1
8327	Rep. Pingree, Chellie [D-ME-1]	Rep. Stevens, Haley M. [D-MI-11]	1
8328	Rep. Pingree, Chellie [D-ME-1]	Rep. Suozzi, Thomas R. [D-NY-3]	1
8329	Rep. Pingree, Chellie [D-ME-1]	Rep. Timmons, William R. IV [R-SC-4]	1
8330	Rep. Pingree, Chellie [D-ME-1]	Rep. Titus, Dina [D-NV-1]	1
8331	Rep. Pingree, Chellie [D-ME-1]	Rep. Tlaib, Rashida [D-MI-12]	1
8332	Rep. Pingree, Chellie [D-ME-1]	Rep. Tokuda, Jill N. [D-HI-2]	2
8333	Rep. Pingree, Chellie [D-ME-1]	Rep. Tonko, Paul [D-NY-20]	1
8334	Rep. Pingree, Chellie [D-ME-1]	Rep. Trahan, Lori [D-MA-3]	1
8335	Rep. Pingree, Chellie [D-ME-1]	Rep. Valadao, David G. [R-CA-22]	1
8336	Rep. Pingree, Chellie [D-ME-1]	Rep. Van Orden, Derrick [R-WI-3]	1
8337	Rep. Pingree, Chellie [D-ME-1]	Rep. Vasquez, Gabe [D-NM-2]	1
8338	Rep. Pingree, Chellie [D-ME-1]	Rep. Williams, Brandon [R-NY-22]	1
8339	Rep. Pocan, Mark [D-WI-2]	Del. Norton, Eleanor Holmes [D-DC-At Large]	2
8340	Rep. Pocan, Mark [D-WI-2]	Del. Sablan, Gregorio Kilili Camacho [D-MP-At Large]	1
8341	Rep. Pocan, Mark [D-WI-2]	Rep. Adams, Alma S. [D-NC-12]	2
8342	Rep. Pocan, Mark [D-WI-2]	Rep. Aguilar, Pete [D-CA-33]	1
8343	Rep. Pocan, Mark [D-WI-2]	Rep. Amo, Gabe [D-RI-1]	2
8344	Rep. Pocan, Mark [D-WI-2]	Rep. Auchincloss, Jake [D-MA-4]	1
8345	Rep. Pocan, Mark [D-WI-2]	Rep. Balint, Becca [D-VT-At Large]	1
8346	Rep. Pocan, Mark [D-WI-2]	Rep. Barragan, Nanette Diaz [D-CA-44]	1
8347	Rep. Pocan, Mark [D-WI-2]	Rep. Barragán, Nanette Diaz [D-CA-44]	1
8348	Rep. Pocan, Mark [D-WI-2]	Rep. Beatty, Joyce [D-OH-3]	2
8349	Rep. Pocan, Mark [D-WI-2]	Rep. Bera, Ami [D-CA-6]	1
8350	Rep. Pocan, Mark [D-WI-2]	Rep. Blunt Rochester, Lisa [D-DE-At Large]	2
8351	Rep. Pocan, Mark [D-WI-2]	Rep. Bonamici, Suzanne [D-OR-1]	2
8352	Rep. Pocan, Mark [D-WI-2]	Rep. Bowman, Jamaal [D-NY-16]	1
8353	Rep. Pocan, Mark [D-WI-2]	Rep. Boyle, Brendan F. [D-PA-2]	1
8354	Rep. Pocan, Mark [D-WI-2]	Rep. Brown, Shontel M. [D-OH-11]	1
8355	Rep. Pocan, Mark [D-WI-2]	Rep. Brownley, Julia [D-CA-26]	1
8356	Rep. Pocan, Mark [D-WI-2]	Rep. Bush, Cori [D-MO-1]	2
8357	Rep. Pocan, Mark [D-WI-2]	Rep. Caraveo, Yadira [D-CO-8]	1
8358	Rep. Pocan, Mark [D-WI-2]	Rep. Carbajal, Salud O. [D-CA-24]	1
8359	Rep. Pocan, Mark [D-WI-2]	Rep. Carson, André [D-IN-7]	1
8360	Rep. Pocan, Mark [D-WI-2]	Rep. Carter, Troy A. [D-LA-2]	2
8361	Rep. Pocan, Mark [D-WI-2]	Rep. Cartwright, Matt [D-PA-8]	1
8362	Rep. Pocan, Mark [D-WI-2]	Rep. Casar, Greg [D-TX-35]	1
8363	Rep. Pocan, Mark [D-WI-2]	Rep. Casten, Sean [D-IL-6]	1
8364	Rep. Pocan, Mark [D-WI-2]	Rep. Castor, Kathy [D-FL-14]	1
8365	Rep. Pocan, Mark [D-WI-2]	Rep. Castro, Joaquin [D-TX-20]	1
8366	Rep. Pocan, Mark [D-WI-2]	Rep. Clarke, Yvette D. [D-NY-9]	1
8367	Rep. Pocan, Mark [D-WI-2]	Rep. Cohen, Steve [D-TN-9]	1
8368	Rep. Pocan, Mark [D-WI-2]	Rep. Correa, J. Luis [D-CA-46]	1
8369	Rep. Pocan, Mark [D-WI-2]	Rep. Craig, Angie [D-MN-2]	1
8370	Rep. Pocan, Mark [D-WI-2]	Rep. Crockett, Jasmine [D-TX-30]	1
8371	Rep. Pocan, Mark [D-WI-2]	Rep. Crow, Jason [D-CO-6]	1
8372	Rep. Pocan, Mark [D-WI-2]	Rep. Cárdenas, Tony [D-CA-29]	1
8373	Rep. Pocan, Mark [D-WI-2]	Rep. Davids, Sharice [D-KS-3]	1
8374	Rep. Pocan, Mark [D-WI-2]	Rep. Davis, Danny K. [D-IL-7]	1
8375	Rep. Pocan, Mark [D-WI-2]	Rep. DeGette, Diana [D-CO-1]	1
8376	Rep. Pocan, Mark [D-WI-2]	Rep. DeSaulnier, Mark [D-CA-10]	2
8377	Rep. Pocan, Mark [D-WI-2]	Rep. Dean, Madeleine [D-PA-4]	1
8378	Rep. Pocan, Mark [D-WI-2]	Rep. DelBene, Suzan K. [D-WA-1]	2
8379	Rep. Pocan, Mark [D-WI-2]	Rep. Deluzio, Christopher R. [D-PA-17]	1
8380	Rep. Pocan, Mark [D-WI-2]	Rep. Dingell, Debbie [D-MI-6]	2
8381	Rep. Pocan, Mark [D-WI-2]	Rep. Doggett, Lloyd [D-TX-37]	2
8382	Rep. Pocan, Mark [D-WI-2]	Rep. Escobar, Veronica [D-TX-16]	1
8383	Rep. Pocan, Mark [D-WI-2]	Rep. Eshoo, Anna G. [D-CA-16]	1
8384	Rep. Pocan, Mark [D-WI-2]	Rep. Espaillat, Adriano [D-NY-13]	2
8385	Rep. Pocan, Mark [D-WI-2]	Rep. Fletcher, Lizzie [D-TX-7]	1
8386	Rep. Pocan, Mark [D-WI-2]	Rep. Foster, Bill [D-IL-11]	1
8387	Rep. Pocan, Mark [D-WI-2]	Rep. Foushee, Valerie P. [D-NC-4]	1
8388	Rep. Pocan, Mark [D-WI-2]	Rep. Frankel, Lois [D-FL-22]	1
8389	Rep. Pocan, Mark [D-WI-2]	Rep. Gallego, Ruben [D-AZ-3]	2
8390	Rep. Pocan, Mark [D-WI-2]	Rep. Garamendi, John [D-CA-8]	2
8391	Rep. Pocan, Mark [D-WI-2]	"Rep. Garcia, Jesus G. ""Chuy"" [D-IL-4]"	1
8392	Rep. Pocan, Mark [D-WI-2]	Rep. Garcia, Robert [D-CA-42]	1
8393	Rep. Pocan, Mark [D-WI-2]	Rep. Garcia, Sylvia R. [D-TX-29]	1
8394	Rep. Pocan, Mark [D-WI-2]	Rep. Goldman, Daniel S. [D-NY-10]	2
8395	Rep. Pocan, Mark [D-WI-2]	Rep. Gonzalez, Vicente [D-TX-34]	1
8396	Rep. Pocan, Mark [D-WI-2]	Rep. Gottheimer, Josh [D-NJ-5]	1
8397	Rep. Pocan, Mark [D-WI-2]	Rep. Green, Al [D-TX-9]	1
8398	Rep. Pocan, Mark [D-WI-2]	Rep. Grijalva, Raúl M. [D-AZ-7]	2
8399	Rep. Pocan, Mark [D-WI-2]	Rep. Hayes, Jahana [D-CT-5]	2
8400	Rep. Pocan, Mark [D-WI-2]	Rep. Higgins, Brian [D-NY-26]	1
8401	Rep. Pocan, Mark [D-WI-2]	Rep. Himes, James A. [D-CT-4]	1
8402	Rep. Pocan, Mark [D-WI-2]	Rep. Horsford, Steven [D-NV-4]	1
8403	Rep. Pocan, Mark [D-WI-2]	Rep. Hoyle, Val T. [D-OR-4]	1
8404	Rep. Pocan, Mark [D-WI-2]	Rep. Huffman, Jared [D-CA-2]	1
8405	Rep. Pocan, Mark [D-WI-2]	Rep. Ivey, Glenn [D-MD-4]	1
8406	Rep. Pocan, Mark [D-WI-2]	Rep. Jackson Lee, Sheila [D-TX-18]	1
8407	Rep. Pocan, Mark [D-WI-2]	Rep. Jacobs, Sara [D-CA-51]	1
8408	Rep. Pocan, Mark [D-WI-2]	Rep. Jayapal, Pramila [D-WA-7]	1
8409	Rep. Pocan, Mark [D-WI-2]	Rep. Keating, William R. [D-MA-9]	2
8410	Rep. Pocan, Mark [D-WI-2]	Rep. Kelly, Robin L. [D-IL-2]	2
8411	Rep. Pocan, Mark [D-WI-2]	Rep. Kennedy, Timothy M. [D-NY-26]	2
8412	Rep. Pocan, Mark [D-WI-2]	Rep. Khanna, Ro [D-CA-17]	1
8413	Rep. Pocan, Mark [D-WI-2]	Rep. Kildee, Daniel T. [D-MI-8]	1
8414	Rep. Pocan, Mark [D-WI-2]	Rep. Kilmer, Derek [D-WA-6]	1
8415	Rep. Pocan, Mark [D-WI-2]	Rep. Kim, Andy [D-NJ-3]	1
8416	Rep. Pocan, Mark [D-WI-2]	Rep. Krishnamoorthi, Raja [D-IL-8]	2
8417	Rep. Pocan, Mark [D-WI-2]	Rep. Kuster, Ann M. [D-NH-2]	1
8418	Rep. Pocan, Mark [D-WI-2]	Rep. Landsman, Greg [D-OH-1]	1
8419	Rep. Pocan, Mark [D-WI-2]	Rep. Lee, Barbara [D-CA-12]	2
8420	Rep. Pocan, Mark [D-WI-2]	Rep. Lee, Summer L. [D-PA-12]	2
8421	Rep. Pocan, Mark [D-WI-2]	Rep. Lee, Susie [D-NV-3]	1
8422	Rep. Pocan, Mark [D-WI-2]	Rep. Lieu, Ted [D-CA-36]	1
8423	Rep. Pocan, Mark [D-WI-2]	Rep. Lofgren, Zoe [D-CA-18]	1
8424	Rep. Pocan, Mark [D-WI-2]	Rep. Lynch, Stephen F. [D-MA-8]	1
8425	Rep. Pocan, Mark [D-WI-2]	Rep. Magaziner, Seth [D-RI-2]	2
8426	Rep. Pocan, Mark [D-WI-2]	Rep. Manning, Kathy E. [D-NC-6]	1
8427	Rep. Pocan, Mark [D-WI-2]	Rep. Matsui, Doris O. [D-CA-7]	2
8428	Rep. Pocan, Mark [D-WI-2]	Rep. McBath, Lucy [D-GA-7]	1
8429	Rep. Pocan, Mark [D-WI-2]	Rep. McClellan, Jennifer L. [D-VA-4]	1
8430	Rep. Pocan, Mark [D-WI-2]	Rep. McCollum, Betty [D-MN-4]	1
8431	Rep. Pocan, Mark [D-WI-2]	Rep. McGarvey, Morgan [D-KY-3]	1
8432	Rep. Pocan, Mark [D-WI-2]	Rep. McGovern, James P. [D-MA-2]	1
8433	Rep. Pocan, Mark [D-WI-2]	Rep. McIver, LaMonica [D-NJ-10]	1
8434	Rep. Pocan, Mark [D-WI-2]	Rep. Meeks, Gregory W. [D-NY-5]	1
8435	Rep. Pocan, Mark [D-WI-2]	Rep. Menendez, Robert [D-NJ-8]	1
8436	Rep. Pocan, Mark [D-WI-2]	Rep. Meng, Grace [D-NY-6]	1
8437	Rep. Pocan, Mark [D-WI-2]	Rep. Mfume, Kweisi [D-MD-7]	1
8438	Rep. Pocan, Mark [D-WI-2]	Rep. Moore, Gwen [D-WI-4]	2
8439	Rep. Pocan, Mark [D-WI-2]	Rep. Morelle, Joseph D. [D-NY-25]	1
8440	Rep. Pocan, Mark [D-WI-2]	Rep. Moskowitz, Jared [D-FL-23]	1
8441	Rep. Pocan, Mark [D-WI-2]	Rep. Moulton, Seth [D-MA-6]	1
8442	Rep. Pocan, Mark [D-WI-2]	Rep. Mrvan, Frank J. [D-IN-1]	2
8443	Rep. Pocan, Mark [D-WI-2]	Rep. Mullin, Kevin [D-CA-15]	1
8444	Rep. Pocan, Mark [D-WI-2]	Rep. Nadler, Jerrold [D-NY-12]	1
8445	Rep. Pocan, Mark [D-WI-2]	Rep. Napolitano, Grace F. [D-CA-31]	1
8446	Rep. Pocan, Mark [D-WI-2]	Rep. Nickel, Wiley [D-NC-13]	1
8447	Rep. Pocan, Mark [D-WI-2]	Rep. Norcross, Donald [D-NJ-1]	1
8448	Rep. Pocan, Mark [D-WI-2]	Rep. Ocasio-Cortez, Alexandria [D-NY-14]	2
8449	Rep. Pocan, Mark [D-WI-2]	Rep. Omar, Ilhan [D-MN-5]	1
8450	Rep. Pocan, Mark [D-WI-2]	Rep. Pallone, Frank, Jr. [D-NJ-6]	1
8451	Rep. Pocan, Mark [D-WI-2]	Rep. Panetta, Jimmy [D-CA-19]	2
8452	Rep. Pocan, Mark [D-WI-2]	Rep. Pappas, Chris [D-NH-1]	1
8453	Rep. Pocan, Mark [D-WI-2]	Rep. Pascrell, Bill, Jr. [D-NJ-9]	1
8454	Rep. Pocan, Mark [D-WI-2]	Rep. Pelosi, Nancy [D-CA-11]	1
8455	Rep. Pocan, Mark [D-WI-2]	Rep. Peters, Scott H. [D-CA-50]	1
8456	Rep. Pocan, Mark [D-WI-2]	Rep. Pettersen, Brittany [D-CO-7]	1
8457	Rep. Pocan, Mark [D-WI-2]	Rep. Phillips, Dean [D-MN-3]	1
8458	Rep. Pocan, Mark [D-WI-2]	Rep. Pingree, Chellie [D-ME-1]	2
8459	Rep. Pocan, Mark [D-WI-2]	Rep. Porter, Katie [D-CA-47]	1
8460	Rep. Pocan, Mark [D-WI-2]	Rep. Pressley, Ayanna [D-MA-7]	1
8461	Rep. Pocan, Mark [D-WI-2]	Rep. Quigley, Mike [D-IL-5]	2
8462	Rep. Pocan, Mark [D-WI-2]	Rep. Ramirez, Delia C. [D-IL-3]	1
8463	Rep. Pocan, Mark [D-WI-2]	Rep. Raskin, Jamie [D-MD-8]	2
8464	Rep. Pocan, Mark [D-WI-2]	Rep. Ross, Deborah K. [D-NC-2]	1
8465	Rep. Pocan, Mark [D-WI-2]	Rep. Ruiz, Raul [D-CA-25]	1
8466	Rep. Pocan, Mark [D-WI-2]	Rep. Ruppersberger, C. A. Dutch [D-MD-2]	1
8467	Rep. Pocan, Mark [D-WI-2]	Rep. Ryan, Patrick [D-NY-18]	1
8468	Rep. Pocan, Mark [D-WI-2]	Rep. Salinas, Andrea [D-OR-6]	1
8469	Rep. Pocan, Mark [D-WI-2]	Rep. Sarbanes, John P. [D-MD-3]	2
8470	Rep. Pocan, Mark [D-WI-2]	Rep. Scanlon, Mary Gay [D-PA-5]	1
8471	Rep. Pocan, Mark [D-WI-2]	Rep. Schakowsky, Janice D. [D-IL-9]	2
8472	Rep. Pocan, Mark [D-WI-2]	Rep. Schiff, Adam B. [D-CA-30]	1
8473	Rep. Pocan, Mark [D-WI-2]	Rep. Schneider, Bradley Scott [D-IL-10]	1
8474	Rep. Pocan, Mark [D-WI-2]	Rep. Scholten, Hillary J. [D-MI-3]	1
8475	Rep. Pocan, Mark [D-WI-2]	Rep. Schrier, Kim [D-WA-8]	1
8476	Rep. Pocan, Mark [D-WI-2]	Rep. Scott, David [D-GA-13]	1
8477	Rep. Pocan, Mark [D-WI-2]	"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]"	1
8478	Rep. Pocan, Mark [D-WI-2]	Rep. Sewell, Terri A. [D-AL-7]	1
8479	Rep. Pocan, Mark [D-WI-2]	Rep. Sherman, Brad [D-CA-32]	2
8480	Rep. Pocan, Mark [D-WI-2]	Rep. Sherrill, Mikie [D-NJ-11]	1
8481	Rep. Pocan, Mark [D-WI-2]	Rep. Slotkin, Elissa [D-MI-7]	1
8482	Rep. Pocan, Mark [D-WI-2]	Rep. Smith, Adam [D-WA-9]	1
8483	Rep. Pocan, Mark [D-WI-2]	Rep. Sorensen, Eric [D-IL-17]	1
8484	Rep. Pocan, Mark [D-WI-2]	Rep. Soto, Darren [D-FL-9]	1
8485	Rep. Pocan, Mark [D-WI-2]	Rep. Spanberger, Abigail Davis [D-VA-7]	1
8486	Rep. Pocan, Mark [D-WI-2]	Rep. Stansbury, Melanie Ann [D-NM-1]	1
8487	Rep. Pocan, Mark [D-WI-2]	Rep. Stanton, Greg [D-AZ-4]	1
8488	Rep. Pocan, Mark [D-WI-2]	Rep. Stevens, Haley M. [D-MI-11]	1
8489	Rep. Pocan, Mark [D-WI-2]	Rep. Strickland, Marilyn [D-WA-10]	1
8490	Rep. Pocan, Mark [D-WI-2]	Rep. Swalwell, Eric [D-CA-14]	1
8491	Rep. Pocan, Mark [D-WI-2]	Rep. Sykes, Emilia Strong [D-OH-13]	1
8492	Rep. Pocan, Mark [D-WI-2]	Rep. Sánchez, Linda T. [D-CA-38]	1
8493	Rep. Pocan, Mark [D-WI-2]	Rep. Takano, Mark [D-CA-39]	1
8494	Rep. Pocan, Mark [D-WI-2]	Rep. Thanedar, Shri [D-MI-13]	1
8495	Rep. Pocan, Mark [D-WI-2]	Rep. Thompson, Bennie G. [D-MS-2]	1
8496	Rep. Pocan, Mark [D-WI-2]	Rep. Thompson, Mike [D-CA-4]	1
8497	Rep. Pocan, Mark [D-WI-2]	Rep. Tlaib, Rashida [D-MI-12]	2
8498	Rep. Pocan, Mark [D-WI-2]	Rep. Tokuda, Jill N. [D-HI-2]	2
8499	Rep. Pocan, Mark [D-WI-2]	Rep. Tonko, Paul [D-NY-20]	1
8500	Rep. Pocan, Mark [D-WI-2]	Rep. Torres, Norma J. [D-CA-35]	1
8501	Rep. Pocan, Mark [D-WI-2]	Rep. Torres, Ritchie [D-NY-15]	1
8502	Rep. Pocan, Mark [D-WI-2]	Rep. Trahan, Lori [D-MA-3]	1
8503	Rep. Pocan, Mark [D-WI-2]	Rep. Trone, David J. [D-MD-6]	1
8504	Rep. Pocan, Mark [D-WI-2]	Rep. Underwood, Lauren [D-IL-14]	1
8505	Rep. Pocan, Mark [D-WI-2]	Rep. Vargas, Juan [D-CA-52]	2
8506	Rep. Pocan, Mark [D-WI-2]	Rep. Vasquez, Gabe [D-NM-2]	1
8507	Rep. Pocan, Mark [D-WI-2]	Rep. Veasey, Marc A. [D-TX-33]	1
8508	Rep. Pocan, Mark [D-WI-2]	Rep. Velazquez, Nydia M. [D-NY-7]	1
8509	Rep. Pocan, Mark [D-WI-2]	Rep. Wasserman Schultz, Debbie [D-FL-25]	1
8510	Rep. Pocan, Mark [D-WI-2]	Rep. Waters, Maxine [D-CA-43]	1
8511	Rep. Pocan, Mark [D-WI-2]	Rep. Watson Coleman, Bonnie [D-NJ-12]	1
8512	Rep. Pocan, Mark [D-WI-2]	Rep. Wexton, Jennifer [D-VA-10]	1
8513	Rep. Pocan, Mark [D-WI-2]	Rep. Wild, Susan [D-PA-7]	1
8514	Rep. Pocan, Mark [D-WI-2]	Rep. Williams, Nikema [D-GA-5]	2
8515	Rep. Pocan, Mark [D-WI-2]	Rep. Wilson, Frederica S. [D-FL-24]	2
8516	Rep. Porter, Katie [D-CA-47]	Rep. Carson, André [D-IN-7]	1
8517	Rep. Porter, Katie [D-CA-47]	Rep. Davis, Donald G. [D-NC-1]	1
8518	Rep. Porter, Katie [D-CA-47]	Rep. Jacobs, Sara [D-CA-51]	1
8519	Rep. Porter, Katie [D-CA-47]	Rep. Kennedy, Timothy M. [D-NY-26]	1
8520	Rep. Porter, Katie [D-CA-47]	Rep. Levin, Mike [D-CA-49]	1
8521	Rep. Porter, Katie [D-CA-47]	Rep. Salinas, Andrea [D-OR-6]	1
8522	Rep. Porter, Katie [D-CA-47]	Rep. Stansbury, Melanie A. [D-NM-1]	1
8523	Rep. Porter, Katie [D-CA-47]	Rep. Valadao, David G. [R-CA-22]	1
8524	Rep. Pressley, Ayanna [D-MA-7]	Del. Norton, Eleanor Holmes [D-DC-At Large]	2
8525	Rep. Pressley, Ayanna [D-MA-7]	Rep. Bera, Ami [D-CA-6]	1
8526	Rep. Pressley, Ayanna [D-MA-7]	Rep. Blumenauer, Earl [D-OR-3]	1
8527	Rep. Pressley, Ayanna [D-MA-7]	Rep. Bonamici, Suzanne [D-OR-1]	1
8528	Rep. Pressley, Ayanna [D-MA-7]	Rep. Bowman, Jamaal [D-NY-16]	2
8529	Rep. Pressley, Ayanna [D-MA-7]	Rep. Boyle, Brendan F. [D-PA-2]	1
8530	Rep. Pressley, Ayanna [D-MA-7]	Rep. Brown, Shontel M. [D-OH-11]	1
8531	Rep. Pressley, Ayanna [D-MA-7]	Rep. Brownley, Julia [D-CA-26]	1
8532	Rep. Pressley, Ayanna [D-MA-7]	Rep. Bush, Cori [D-MO-1]	3
8533	Rep. Pressley, Ayanna [D-MA-7]	Rep. Carson, Andre [D-IN-7]	1
8534	Rep. Pressley, Ayanna [D-MA-7]	Rep. Carter, Troy [D-LA-2]	1
8535	Rep. Pressley, Ayanna [D-MA-7]	Rep. Cartwright, Matt [D-PA-8]	1
8536	Rep. Pressley, Ayanna [D-MA-7]	Rep. Casten, Sean [D-IL-6]	1
8537	Rep. Pressley, Ayanna [D-MA-7]	Rep. Castor, Kathy [D-FL-14]	1
8538	Rep. Pressley, Ayanna [D-MA-7]	Rep. Chu, Judy [D-CA-28]	2
8539	Rep. Pressley, Ayanna [D-MA-7]	Rep. Clarke, Yvette D. [D-NY-9]	1
8540	Rep. Pressley, Ayanna [D-MA-7]	Rep. Connolly, Gerald E. [D-VA-11]	1
8541	Rep. Pressley, Ayanna [D-MA-7]	Rep. Crockett, Jasmine [D-TX-30]	2
8542	Rep. Pressley, Ayanna [D-MA-7]	Rep. DeLauro, Rosa L. [D-CT-3]	2
8543	Rep. Pressley, Ayanna [D-MA-7]	Rep. DeSaulnier, Mark [D-CA-10]	1
8544	Rep. Pressley, Ayanna [D-MA-7]	Rep. Doggett, Lloyd [D-TX-37]	1
8545	Rep. Pressley, Ayanna [D-MA-7]	Rep. Espaillat, Adriano [D-NY-13]	1
8546	Rep. Pressley, Ayanna [D-MA-7]	Rep. Evans, Dwight [D-PA-3]	1
8547	Rep. Pressley, Ayanna [D-MA-7]	Rep. Frankel, Lois [D-FL-22]	1
8548	Rep. Pressley, Ayanna [D-MA-7]	Rep. Garcia, Sylvia R. [D-TX-29]	1
8549	Rep. Pressley, Ayanna [D-MA-7]	Rep. Goldman, Daniel S. [D-NY-10]	1
8550	Rep. Pressley, Ayanna [D-MA-7]	Rep. Gomez, Jimmy [D-CA-34]	1
8551	Rep. Pressley, Ayanna [D-MA-7]	Rep. Ivey, Glenn [D-MD-4]	1
8552	Rep. Pressley, Ayanna [D-MA-7]	Rep. Jackson, Jonathan L. [D-IL-1]	1
8553	Rep. Pressley, Ayanna [D-MA-7]	Rep. Jayapal, Pramila [D-WA-7]	1
8554	Rep. Pressley, Ayanna [D-MA-7]	"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]"	2
8555	Rep. Pressley, Ayanna [D-MA-7]	Rep. Khanna, Ro [D-CA-17]	2
8556	Rep. Pressley, Ayanna [D-MA-7]	Rep. Kilmer, Derek [D-WA-6]	1
8557	Rep. Pressley, Ayanna [D-MA-7]	Rep. Lee, Barbara [D-CA-12]	2
8558	Rep. Pressley, Ayanna [D-MA-7]	Rep. Lee, Summer L. [D-PA-12]	1
8559	Rep. Pressley, Ayanna [D-MA-7]	Rep. Lieu, Ted [D-CA-36]	1
8560	Rep. Pressley, Ayanna [D-MA-7]	Rep. McBath, Lucy [D-GA-7]	1
8561	Rep. Pressley, Ayanna [D-MA-7]	Rep. McClellan, Jennifer L. [D-VA-4]	1
8562	Rep. Pressley, Ayanna [D-MA-7]	Rep. McCollum, Betty [D-MN-4]	1
8563	Rep. Pressley, Ayanna [D-MA-7]	Rep. McGovern, James P. [D-MA-2]	1
8564	Rep. Pressley, Ayanna [D-MA-7]	Rep. McIver, LaMonica [D-NJ-10]	1
8565	Rep. Pressley, Ayanna [D-MA-7]	Rep. Menendez, Robert [D-NJ-8]	1
8566	Rep. Pressley, Ayanna [D-MA-7]	Rep. Moskowitz, Jared [D-FL-23]	1
8567	Rep. Pressley, Ayanna [D-MA-7]	Rep. Mullin, Kevin [D-CA-15]	1
8568	Rep. Pressley, Ayanna [D-MA-7]	Rep. Napolitano, Grace F. [D-CA-31]	1
8569	Rep. Pressley, Ayanna [D-MA-7]	Rep. Ocasio-Cortez, Alexandria [D-NY-14]	1
8570	Rep. Pressley, Ayanna [D-MA-7]	Rep. Peters, Scott H. [D-CA-50]	1
8571	Rep. Pressley, Ayanna [D-MA-7]	Rep. Pingree, Chellie [D-ME-1]	2
8572	Rep. Pressley, Ayanna [D-MA-7]	Rep. Pocan, Mark [D-WI-2]	1
8573	Rep. Pressley, Ayanna [D-MA-7]	Rep. Porter, Katie [D-CA-47]	1
8574	Rep. Pressley, Ayanna [D-MA-7]	Rep. Ramirez, Delia C. [D-IL-3]	1
8575	Rep. Pressley, Ayanna [D-MA-7]	Rep. Salinas, Andrea [D-OR-6]	1
8576	Rep. Pressley, Ayanna [D-MA-7]	Rep. Scanlon, Mary Gay [D-PA-5]	1
8577	Rep. Pressley, Ayanna [D-MA-7]	Rep. Schakowsky, Janice D. [D-IL-9]	1
8578	Rep. Pressley, Ayanna [D-MA-7]	Rep. Strickland, Marilyn [D-WA-10]	1
8579	Rep. Pressley, Ayanna [D-MA-7]	Rep. Takano, Mark [D-CA-39]	1
8580	Rep. Pressley, Ayanna [D-MA-7]	Rep. Thanedar, Shri [D-MI-13]	1
8581	Rep. Pressley, Ayanna [D-MA-7]	Rep. Tlaib, Rashida [D-MI-12]	1
8582	Rep. Pressley, Ayanna [D-MA-7]	Rep. Tokuda, Jill N. [D-HI-2]	1
8583	Rep. Pressley, Ayanna [D-MA-7]	Rep. Tonko, Paul [D-NY-20]	1
8584	Rep. Pressley, Ayanna [D-MA-7]	Rep. Torres, Ritchie [D-NY-15]	1
8585	Rep. Pressley, Ayanna [D-MA-7]	Rep. Trone, David J. [D-MD-6]	1
8586	Rep. Pressley, Ayanna [D-MA-7]	Rep. Underwood, Lauren [D-IL-14]	1
8587	Rep. Pressley, Ayanna [D-MA-7]	Rep. Vargas, Juan [D-CA-52]	1
8588	Rep. Pressley, Ayanna [D-MA-7]	Rep. Watson Coleman, Bonnie [D-NJ-12]	2
8589	Rep. Pressley, Ayanna [D-MA-7]	Rep. Williams, Nikema [D-GA-5]	2
8590	Rep. Pressley, Ayanna [D-MA-7]	Rep. Wilson, Frederica S. [D-FL-24]	1
8591	Rep. Quigley, Mike [D-IL-5]	Rep. Casten, Sean [D-IL-6]	1
8592	Rep. Quigley, Mike [D-IL-5]	Rep. Diaz-Balart, Mario [R-FL-26]	1
8593	Rep. Quigley, Mike [D-IL-5]	Rep. Fitzpatrick, Brian K. [R-PA-1]	1
8594	Rep. Quigley, Mike [D-IL-5]	Rep. LaHood, Darin [R-IL-16]	1
8595	Rep. Quigley, Mike [D-IL-5]	Rep. Peters, Scott H. [D-CA-50]	1
8596	Rep. Raskin, Jamie [D-MD-8]	Del. Norton, Eleanor Holmes [D-DC-At Large]	2
8597	Rep. Raskin, Jamie [D-MD-8]	Rep. Bacon, Don [R-NE-2]	1
8598	Rep. Raskin, Jamie [D-MD-8]	Rep. Beyer, Donald S., Jr. [D-VA-8]	1
8599	Rep. Raskin, Jamie [D-MD-8]	Rep. Bowman, Jamaal [D-NY-16]	1
8600	Rep. Raskin, Jamie [D-MD-8]	Rep. Castor, Kathy [D-FL-14]	1
8601	Rep. Raskin, Jamie [D-MD-8]	Rep. Green, Al [D-TX-9]	1
8602	Rep. Raskin, Jamie [D-MD-8]	Rep. Hayes, Jahana [D-CT-5]	1
8603	Rep. Raskin, Jamie [D-MD-8]	Rep. Ivey, Glenn [D-MD-4]	1
8604	Rep. Raskin, Jamie [D-MD-8]	Rep. Jackson, Jonathan L. [D-IL-1]	1
8605	Rep. Raskin, Jamie [D-MD-8]	"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]"	1
8606	Rep. Raskin, Jamie [D-MD-8]	Rep. Lee, Barbara [D-CA-12]	1
8607	Rep. Raskin, Jamie [D-MD-8]	Rep. Mfume, Kweisi [D-MD-7]	2
